time rocket_mass
1691257681.4357862 8385270 
1691257682.5020905 8385306 
1691257683.479198 8385295 
1691257684.4570453 8385320 
1691257685.433912 8385354 
1691257686.5003848 8385306 
1691257687.478127 8385334 
1691257688.4555752 8385317 
1691257689.4321027 8385305 
1691257690.4984033 8385318 
1691257691.4758444 8385299 
1691257692.4534538 8385371 
1691257693.4304452 8385408 
1691257694.4963899 8385349 
1691257695.4772234 8385308 
1691257696.4514425 8385344 
1691257697.4284592 8385317 
1691257698.495971 8385370 
1691257699.472372 8385311 
1691257700.449771 8385350 
1691257701.426639 8385335 
1691257702.4926736 8385320 
1691257703.470175 8385292 
1691257704.4490757 8385375 
1691257705.425102 8385369 
1691257706.4910955 8385333 
1691257707.4680483 8385311 
1691257708.4452016 8385317 
1691257709.4231765 8385277 
1691257710.4915805 8385334 
1691257711.4676495 8385331 
1691257712.4420795 8385329 
1691257713.4193547 8385350 
1691257714.4869921 8385320 
1691257715.4632628 8385370 
1691257716.4405384 8385353 
1691257717.4187515 8385336 
1691257718.485136 8385321 
1691257719.4614875 8385313 
1691257720.43864 8385305 
1691257721.4165204 8385351 
1691257722.483145 8385269 
1691257723.4595273 8385346 
1691257724.4376917 8385334 
1691257725.5040934 8385370 
1691257726.4820442 8385342 
1691257727.457996 8385366 
1691257728.4362438 8385312 
1691257729.5030193 8385312 
1691257730.4882467 8385410 
1691257731.4573324 8385400 
1691257732.4368224 8385334 
1691257733.5004964 8385349 
1691257734.4787714 8385395 
1691257735.455621 8385370 
1691257736.432262 8385338 
1691257737.4997926 8385354 
1691257738.4766123 8385347 
1691257739.4535997 8385329 
1691257740.4315903 8385294 
1691257741.4976478 8385326 
1691257742.4744642 8385331 
1691257743.4524937 8385322 
1691257744.4296446 8385316 
1691257745.4962592 8385306 
1691257746.474455 8385365 
1691257747.4501796 8385320 
1691257748.426962 8385366 
1691257749.4988642 8385371 
1691257750.475775 8385356 
1691257751.4480855 8385382 
1691257752.426407 8385369 
1691257753.4949667 8385367 
1691257754.469263 8385366 
1691257755.4473407 8385329 
1691257756.424376 8385389 
1691257757.4924664 8385373 
1691257758.4689944 8385383 
1691257759.4457262 8385375 
1691257760.422628 8385408 
1691257761.4902036 8385347 
1691257762.466723 8385349 
1691257763.4436507 8385351 
1691257764.4240906 8385345 
1691257765.488585 8385341 
1691257766.4648817 8385337 
1691257767.4437113 8385398 
1691257768.4208744 8385351 
1691257769.4891477 8385337 
1691257770.4765117 8385348 
1691257771.4408817 8385375 
1691257772.418928 8385338 
1691257773.4850097 8385337 
1691257774.462109 8385348 
1691257775.440484 8385366 
1691257776.507043 8385384 
1691257777.4840364 8385376 
1691257778.4610162 8385427 
1691257779.4382594 8385368 
1691257780.5051346 8385376 
1691257781.48143 8385379 
1691257782.4596775 8385386 
1691257783.4358463 8385375 
1691257784.501895 8385376 
1691257785.4833252 8385356 
1691257786.4568522 8385360 
1691257787.4337268 8385344 
1691257788.5016825 8385375 
1691257789.478116 8385414 
1691257790.455002 8385378 
1691257791.4330616 8385379 
1691257792.4992247 8385397 
1691257793.476083 8385414 
1691257794.453439 8385352 
1691257795.4319108 8385363 
1691257796.4978642 8385439 
1691257797.474714 8385378 
1691257798.4521751 8385409 
1691257799.429375 8385406 
1691257800.5008216 8385355 
1691257801.4734886 8385407 
1691257802.4513142 8385422 
1691257803.4275203 8385361 
1691257804.49412 8385379 
1691257805.47173 8385420 
1691257806.453411 8385395 
1691257807.427016 8385369 
1691257808.4938903 8385395 
1691257809.470124 8385407 
1691257810.4466772 8385413 
1691257811.4247348 8385395 
1691257812.4911315 8385371 
1691257813.468132 8385388 
1691257814.4449248 8385391 
1691257815.4233468 8385388 
1691257816.4896498 8385366 
1691257817.467336 8385408 
1691257818.4452703 8385398 
1691257819.4201853 8385379 
1691257820.4930563 8385403 
1691257821.4655704 8385437 
1691257822.4413733 8385434 
1691257823.41922 8385428 
1691257824.4858117 8385435 
1691257825.462826 8385399 
1691257826.4409332 8385418 
1691257827.5096602 8385426 
1691257828.483905 8385440 
1691257829.4618814 8385444 
1691257830.4387066 8385480 
1691257831.5051024 8385441 
1691257832.4826217 8385416 
1691257833.4600036 8385413 
1691257834.4371355 8385444 
1691257835.503546 8385417 
1691257836.4810414 8385434 
1691257837.4582617 8385406 
1691257838.4352908 8385434 
1691257839.503471 8385410 
1691257840.4816763 8385441 
1691257841.4563034 8385432 
1691257842.4342163 8385441 
1691257843.500979 8385416 
1691257844.4777207 8385413 
1691257845.4557369 8385402 
1691257846.4327326 8385437 
1691257847.499046 8385429 
1691257848.4795196 8385377 
1691257849.4538364 8385393 
1691257850.4307532 8385393 
1691257851.4982214 8385398 
1691257852.4746187 8385409 
1691257853.4519162 8385375 
1691257854.4331818 8385409 
1691257855.495423 8385387 
1691257856.4719737 8385390 
1691257857.4499671 8385358 
1691257858.4270763 8385391 
1691257859.493933 8385363 
1691257860.4752696 8385334 
1691257861.4485424 8385371 
1691257862.425308 8385355 
1691257863.493774 8385313 
1691257864.4697065 8385352 
1691257865.4462683 8385336 
1691257866.4245696 8385370 
1691257867.4907086 8385344 
1691257868.4682844 8385328 
1691257869.4467237 8385372 
1691257870.422623 8385368 
1691257871.488626 8385337 
1691257872.4666636 8385331 
1691257873.444601 8385332 
1691257874.4217415 8385341 
1691257875.4884262 8385295 
1691257876.4649262 8385320 
1691257877.4424288 8385357 
1691257878.4199622 8385339 
1691257879.4862316 8385342 
1691257880.4690602 8385351 
1691257881.4413133 8385322 
1691257882.5075288 8385359 
1691257883.4852529 8385344 
1691257884.4623072 8385359 
1691257885.439558 8385334 
1691257886.5077763 8385349 
1691257887.4833374 8385374 
1691257888.4603927 8385339 
1691257889.4385462 8385333 
1691257890.5077145 8385323 
1691257891.48069 8385399 
1691257892.4588351 8385363 
1691257893.435806 8385341 
1691257894.5042746 8385359 
1691257895.4827042 8385366 
1691257896.4571931 8385330 
1691257897.4340634 8385357 
1691257898.5022418 8385305 
1691257899.4782085 8385389 
1691257900.4549353 8385319 
1691257901.4331825 8385326 
1691257902.4993951 8385358 
1691257903.4762073 8385355 
1691257904.4551072 8385349 
1691257905.4321997 8385353 
1691257906.4982018 8385358 
1691257907.4764497 8385347 
1691257908.4525008 8385353 
1691257909.4323416 8385356 
1691257910.496633 8385376 
1691257911.4767058 8385313 
1691257912.4514403 8385295 
1691257913.428614 8385334 
1691257914.495078 8385346 
1691257915.471897 8385328 
1691257916.450134 8385319 
1691257917.4267304 8385292 
1691257918.494147 8385324 
1691257919.4725807 8385346 
1691257920.4478247 8385328 
1691257921.4260757 8385339 
1691257922.491902 8385352 
1691257923.4690487 8385332 
1691257924.447465 8385362 
1691257925.424491 8385331 
1691257926.4895031 8385327 
1691257927.4673696 8385369 
1691257928.4444273 8385319 
1691257929.421524 8385342 
1691257930.4884007 8385355 
1691257931.4654362 8385339 
1691257932.4460394 8385331 
1691257933.4206758 8384908 
1691257934.486686 8385058 
1691257935.465062 8385435 
1691257936.4420536 8385284 
1691257937.5091484 8385317 
1691257938.48575 8385323 
1691257939.4629314 8385377 
1691257940.4410377 8385333 
1691257941.507445 8385329 
1691257942.4840589 8385326 
1691257943.4621313 8385328 
1691257944.4394028 8385329 
1691257945.506142 8385308 
1691257946.483798 8385318 
1691257947.4614353 8385352 
1691257948.4406047 8385318 
1691257949.5042355 8385371 
1691257950.4819407 8385361 
1691257951.4582608 8385396 
1691257952.4363785 8385369 
1691257953.502632 8385373 
1691257954.4803946 8385400 
1691257955.4575543 8385367 
1691257956.4353988 8385355 
1691257957.5010364 8385341 
1691257958.4903305 8385110 
1691257959.4558127 8385198 
1691257960.4331133 8385768 
1691257961.4989057 8385762 
1691257962.4761605 8385537 
1691257963.4533966 8385494 
1691257964.4300861 8385504 
1691257965.4977424 8385466 
1691257966.475337 8385455 
1691257967.4510763 8385436 
1691257968.4292772 8385449 
1691257969.4954317 8385438 
1691257970.4732854 8385421 
1691257971.450514 8385417 
1691257972.4277008 8385451 
1691257973.4944203 8385487 
1691257974.4717376 8385464 
1691257975.448631 8385438 
1691257976.4266555 8385467 
1691257977.4927375 8385476 
1691257978.469796 8385446 
1691257979.4510782 8385469 
1691257980.425164 8385478 
1691257981.490681 8385477 
1691257982.468686 8385487 
1691257983.4462912 8385462 
1691257984.4240997 8385462 
1691257985.4901774 8385482 
1691257986.467183 8385527 
1691257987.4459016 8385490 
1691257988.4222887 8385499 
1691257989.4883077 8385507 
1691257990.4660923 8385478 
1691257991.4431045 8385493 
1691257992.5094714 8385475 
1691257993.487428 8385457 
1691257994.4647262 8385469 
1691257995.4447017 8385454 
1691257996.5088797 8385472 
1691257997.485805 8385446 
1691257998.4615967 8385431 
1691257999.439621 8385466 
1691258000.5058405 8385467 
1691258001.483843 8385481 
1691258002.4612064 8385471 
1691258003.4382567 8385432 
1691258004.5052664 8385443 
1691258005.4821873 8385452 
1691258006.459077 8385462 
1691258007.437339 8385431 
1691258008.5031912 8385457 
1691258009.4802308 8385463 
1691258010.4596045 8385441 
1691258011.436452 8385437 
1691258012.502582 8385461 
1691258013.480473 8385479 
1691258014.4574099 8385451 
1691258015.4336786 8385473 
1691258016.5025132 8385471 
1691258017.4814212 8385442 
1691258018.4544325 8385456 
1691258019.4314609 8385453 
1691258020.4984822 8385471 
1691258021.4758184 8385425 
1691258022.452912 8385456 
1691258023.430905 8385492 
1691258024.4970324 8385450 
1691258025.4740665 8385464 
1691258026.4510722 8385492 
1691258027.4293363 8385454 
1691258028.495143 8385474 
1691258029.4721417 8385458 
1691258030.4503052 8385463 
1691258031.4281135 8385474 
1691258032.4931931 8385478 
1691258033.470389 8385478 
1691258034.4472704 8385508 
1691258035.4244416 8385498 
1691258036.4906065 8385493 
1691258037.4710448 8385481 
1691258038.445749 8385462 
1691258039.422767 8385428 
1691258040.4897602 8385475 
1691258041.4670076 8385441 
1691258042.4438496 8385450 
1691258043.5114655 8385450 
1691258044.4889438 8385461 
1691258045.4654212 8385513 
1691258046.4543543 8385466 
1691258047.508804 8385476 
1691258048.4861753 8385399 
1691258049.464176 8385441 
1691258050.441277 8385382 
1691258051.5076225 8385414 
1691258052.4867625 8385410 
1691258053.462582 8385410 
1691258054.4395807 8385420 
1691258055.5056574 8385418 
1691258056.4886959 8385402 
1691258057.460417 8385415 
1691258058.441241 8385422 
1691258059.5035765 8385386 
1691258060.4814851 8385423 
1691258061.4590518 8385411 
1691258062.4370291 8385395 
1691258063.5026062 8385388 
1691258064.4798994 8385425 
1691258065.4562292 8385402 
1691258066.4346473 8385396 
1691258067.500687 8385445 
1691258068.478139 8385416 
1691258069.4550889 8385418 
1691258070.4321644 8385429 
1691258071.4984677 8385449 
1691258072.4752822 8385441 
1691258073.4536474 8385435 
1691258074.4307148 8385430 
1691258075.4969792 8385440 
1691258076.473199 8385432 
1691258077.4513736 8385438 
1691258078.4282153 8385420 
1691258079.4973207 8385457 
1691258080.4725258 8385435 
1691258081.449491 8385376 
1691258082.426925 8385393 
1691258083.49256 8385478 
1691258084.4707541 8385435 
1691258085.4494185 8385405 
1691258086.424612 8385367 
1691258087.4907296 8385397 
1691258088.4690788 8385431 
1691258089.4457324 8385406 
1691258090.5122569 8385430 
1691258091.4891047 8385397 
1691258092.4671977 8385431 
1691258093.4442286 8385389 
1691258094.5102677 8385421 
1691258095.4890902 8385457 
1691258096.464327 8385442 
1691258097.4435587 8385432 
1691258098.5081642 8385466 
1691258099.4865365 8385448 
1691258100.4623778 8385421 
1691258101.44034 8385406 
1691258102.506688 8385416 
1691258103.4836857 8385477 
1691258104.460719 8385459 
1691258105.437859 8385467 
1691258106.5026066 8385448 
1691258107.4806652 8385439 
1691258108.4587398 8385454 
1691258109.4349782 8385415 
1691258110.5021753 8385443 
1691258111.4790347 8385440 
1691258112.4565768 8385433 
1691258113.432844 8385427 
1691258114.5001419 8385431 
1691258115.4773204 8385429 
1691258116.4540815 8385425 
1691258117.431152 8385427 
1691258118.497238 8385422 
1691258119.4755397 8385450 
1691258120.4525044 8385411 
1691258121.4296768 8385415 
1691258122.4957707 8385446 
1691258123.4734774 8385429 
1691258124.4575293 8385431 
1691258125.4277122 8385418 
1691258126.4970312 8385416 
1691258127.4717553 8385393 
1691258128.4489129 8385436 
1691258129.425944 8385431 
1691258130.4925978 8385387 
1691258131.4688137 8385398 
1691258132.4472363 8385362 
1691258133.5131493 8385405 
1691258134.491898 8385397 
1691258135.467172 8385411 
1691258136.4453077 8385402 
1691258137.511247 8385450 
1691258138.4885035 8385429 
1691258139.466416 8385429 
1691258140.44322 8385424 
1691258141.5102031 8385432 
1691258142.4909637 8385430 
1691258143.4633312 8385421 
1691258144.4405394 8385429 
1691258145.506668 8385403 
1691258146.4849124 8385464 
1691258147.4618156 8385438 
1691258148.4388726 8385414 
1691258149.5059147 8385444 
1691258150.4830759 8385447 
1691258151.461048 8385452 
1691258152.4380577 8385431 
1691258153.5037982 8385418 
1691258154.4808044 8385425 
1691258155.459348 8385432 
1691258156.4363596 8385421 
1691258157.502547 8385484 
1691258158.4800012 8385467 
1691258159.4584284 8385434 
1691258160.4355102 8385458 
1691258161.5014415 8385449 
1691258162.4785507 8385454 
1691258163.4599943 8385482 
1691258164.4333932 8385496 
1691258165.4993262 8385459 
1691258166.4763656 8385474 
1691258167.4546556 8385448 
1691258168.4316745 8385429 
1691258169.497619 8385455 
1691258170.4760432 8385436 
1691258171.4530647 8385457 
1691258172.42972 8385441 
1691258173.4967408 8385438 
1691258174.4740996 8385406 
1691258175.450799 8385432 
1691258176.4288523 8385420 
1691258177.4948797 8385421 
1691258178.4709284 8385434 
1691258179.4482148 8385450 
1691258180.4261491 8385440 
1691258181.4923794 8385445 
1691258182.470022 8385476 
1691258183.447143 8385476 
1691258184.5151258 8385424 
1691258185.4904318 8385463 
1691258186.4684963 8385462 
1691258187.4454563 8385469 
1691258188.511758 8385474 
1691258189.489623 8385470 
1691258190.4669392 8385480 
1691258191.443845 8385453 
1691258192.510935 8385434 
1691258193.4877048 8385441 
1691258194.46507 8385462 
1691258195.4430397 8385433 
1691258196.5091832 8385433 
1691258197.485872 8385470 
1691258198.4640722 8385435 
1691258199.441234 8385453 
1691258200.507589 8385442 
1691258201.4851186 8385440 
1691258202.463634 8385373 
1691258203.4393275 8385434 
1691258204.505499 8385396 
1691258205.4864194 8385366 
1691258206.4605992 8385453 
1691258207.4385316 8385407 
1691258208.5048702 8385425 
1691258209.4818478 8385426 
1691258210.459504 8385426 
1691258211.4367437 8385435 
1691258212.5027688 8385465 
1691258213.4795516 8385425 
1691258214.4572363 8385380 
1691258215.4337046 8385433 
1691258216.5006864 8385431 
1691258217.4778442 8385477 
1691258218.4554715 8385464 
1691258219.433414 8385420 
1691258220.4988549 8385459 
1691258221.4762414 8385438 
1691258222.4539912 8385412 
1691258223.4312856 8385421 
1691258224.497299 8385415 
1691258225.4753106 8385442 
1691258226.4560332 8385408 
1691258227.4305353 8385433 
1691258228.4966464 8385394 
1691258229.4734786 8385409 
1691258230.4505982 8385341 
1691258231.4290624 8385417 
1691258232.494686 8385337 
1691258233.4720047 8385359 
1691258234.4502048 8385388 
1691258235.4269552 8385389 
1691258236.4926517 8385382 
1691258237.4711368 8385404 
1691258238.4480002 8385393 
1691258239.5146577 8385386 
1691258240.492647 8385373 
1691258241.4689143 8385353 
1691258242.4470007 8385366 
1691258243.513053 8385355 
1691258244.4903226 8385351 
1691258245.4683816 8385339 
1691258246.4451597 8385355 
1691258247.511178 8385361 
1691258248.488669 8385380 
1691258249.4656215 8385346 
1691258250.4426644 8385395 
1691258251.509892 8385371 
1691258252.4894626 8385344 
1691258253.4636345 8385377 
1691258254.440487 8385384 
1691258255.5075357 8385348 
1691258256.4850645 8385353 
1691258257.46206 8385382 
1691258258.439738 8385360 
1691258259.5072525 8385376 
1691258260.4833765 8385361 
1691258261.4732032 8385389 
1691258262.4382415 8385369 
1691258263.5042732 8385362 
1691258264.4813287 8385369 
1691258265.4592943 8385361 
1691258266.436115 8385343 
1691258267.5022218 8385351 
1691258268.4803026 8385393 
1691258269.4578001 8385377 
1691258270.4347165 8385407 
1691258271.5109243 8385354 
1691258272.4783247 8385389 
1691258273.458051 8385370 
1691258274.433598 8385400 
1691258275.4996676 8385352 
1691258276.4771824 8385335 
1691258277.4548457 8385358 
1691258278.4318695 8385322 
1691258279.4995623 8385358 
1691258280.4759388 8385378 
1691258281.453093 8385381 
1691258282.431084 8385394 
1691258283.4971895 8385344 
1691258284.473938 8385341 
1691258285.450947 8385373 
1691258286.429054 8385385 
1691258287.4955113 8385375 
1691258288.4725513 8385372 
