time Temperature_tc1 Temperature_tc2
1691257449.6331942 1825 1925 
1691257450.634874 1850 1925 
1691257451.6333017 1850 1925 
1691257452.6333098 1825 1925 
1691257453.6333494 1825 1925 
1691257454.6334882 1825 1925 
1691257455.6337602 1825 1950 
1691257456.642066 1825 1950 
1691257457.6336117 1825 1950 
1691257458.6327333 1825 1925 
1691257459.6337814 1825 1925 
1691257460.6335547 1825 1925 
1691257461.6336594 1825 1925 
1691257462.6325057 1825 1925 
1691257463.633686 1825 1925 
1691257464.6348069 1825 1925 
1691257465.6341443 1825 1925 
1691257466.6329339 1825 1925 
1691257467.63399 1825 1925 
1691257468.6359563 1825 1925 
1691257469.6348577 1825 1925 
1691257470.633212 1825 1925 
1691257471.6342523 1850 1925 
1691257472.6342869 1825 1950 
1691257473.6343606 1850 1950 
1691257474.6333404 1825 1925 
1691257475.6345592 1825 1950 
1691257476.633408 1825 1925 
1691257477.6335216 1825 1925 
1691257478.6325314 1825 1925 
1691257479.6335564 1825 1925 
1691257480.6336186 1825 1925 
1691257481.6336982 1825 1925 
1691257482.6327002 1825 1925 
1691257483.6338387 1825 1925 
1691257484.6349227 1825 1925 
1691257485.6365674 1825 1925 
1691257486.6329913 1825 1925 
1691257487.6338518 1825 1925 
1691257488.6338556 1825 1925 
1691257489.635487 1825 1925 
1691257490.633166 1825 1925 
1691257491.6342628 1825 1925 
1691257492.6341963 1825 1925 
1691257493.6340716 1825 1925 
1691257494.6352782 1825 1925 
1691257495.6481907 1825 1925 
1691257496.634401 1850 1925 
1691257497.6343868 1825 1925 
1691257498.634434 1825 1900 
1691257499.6346178 1850 1900 
1691257500.634419 1850 1900 
1691257501.634545 1850 1900 
1691257502.6346405 1850 1925 
1691257503.6344528 1850 1925 
1691257504.6347098 1825 1925 
1691257505.633549 1825 1925 
1691257506.6345723 1825 1925 
1691257507.6354642 1825 1925 
1691257508.6349316 1825 1925 
1691257509.634011 1825 1925 
1691257510.6370666 1825 1925 
1691257511.6348348 1825 1925 
1691257512.6342163 1825 1900 
1691257513.6331716 1825 1900 
1691257514.6344228 1825 1900 
1691257515.634343 1825 1900 
1691257516.6340523 1825 1900 
1691257517.6333807 1825 1925 
1691257518.6346369 1825 1900 
1691257519.634194 1825 1900 
1691257520.63426 1800 1925 
1691257521.6360593 1825 1925 
1691257522.6345992 1800 1925 
1691257523.6344886 1800 1925 
1691257524.6348305 1825 1925 
1691257525.6337972 1800 1925 
1691257526.6347969 1825 1925 
1691257527.6348643 1800 1925 
1691257528.6348906 1825 1950 
1691257529.6336932 1825 1950 
1691257530.6347966 1800 1925 
1691257531.6350484 1800 1925 
1691257532.6350498 1800 1925 
1691257533.6350048 1825 1925 
1691257534.6460633 1800 1925 
1691257535.6351566 1825 1925 
1691257536.6354132 1825 1925 
1691257537.6343875 1800 1925 
1691257538.6350803 1825 1925 
1691257539.6353705 1800 1925 
1691257540.6356804 1800 1925 
1691257541.63546 1800 1925 
1691257542.6387186 1825 1925 
1691257543.6356063 1800 1925 
1691257544.6456964 1800 1925 
1691257545.6353877 1800 1925 
1691257546.6357732 1800 1925 
1691257547.6357396 1800 1925 
1691257548.6337297 1800 1925 
1691257549.6367297 1800 1925 
1691257550.6346543 1800 1925 
1691257551.6346886 1800 1900 
1691257552.6341093 1800 1900 
1691257553.6352139 1800 1900 
1691257554.6351006 1800 1900 
1691257555.6355157 1800 1900 
1691257556.6342187 1800 1900 
1691257557.6349874 1800 1900 
1691257558.6350038 1800 1900 
1691257559.6353745 1800 1900 
1691257560.6344526 1800 1925 
1691257561.6356971 1800 1925 
1691257562.6354718 1800 1925 
1691257563.6380403 1800 1900 
1691257564.6345248 1800 1900 
1691257565.6355515 1800 1900 
1691257566.635629 1800 1900 
1691257567.6356142 1825 1900 
1691257568.634707 1825 1925 
1691257569.635542 1825 1925 
1691257570.6359391 1800 1925 
1691257571.6359117 1825 1925 
1691257572.635582 1800 1900 
1691257573.6379445 1800 1925 
1691257574.636213 1825 1925 
1691257575.6361554 1825 1900 
1691257576.6350074 1825 1900 
1691257577.6361144 1825 1925 
1691257578.6359556 1825 1925 
1691257579.6381993 1825 1925 
1691257580.635318 1825 1950 
1691257581.63806 1825 1925 
1691257582.6364133 1800 1925 
1691257583.649085 1800 1925 
1691257584.6357396 1800 1925 
1691257585.635328 1800 1925 
1691257586.6355848 1800 1925 
1691257587.6355474 1825 1900 
1691257588.6360257 1800 1900 
1691257589.6358008 1825 1925 
1691257590.6386006 1800 1925 
1691257591.635559 1800 1925 
1691257592.638602 1800 1925 
1691257593.636107 1825 1925 
1691257594.6362119 1825 1925 
1691257595.6348305 1825 1925 
1691257596.6360855 1825 1925 
1691257597.6360743 1825 1925 
1691257598.6362085 1800 1925 
1691257599.6352372 1800 1925 
1691257600.6362135 1800 1925 
1691257601.636552 1800 1950 
1691257602.6368747 1825 1950 
1691257603.6356184 1825 1925 
1691257604.636753 1825 1925 
1691257605.6379037 1825 1950 
1691257606.636815 1825 1950 
1691257607.6359456 1825 1925 
1691257608.6368585 1825 1925 
1691257609.6367369 1825 1925 
1691257610.6365762 1825 1925 
1691257611.6358578 1825 1925 
1691257612.6429353 1825 1925 
1691257613.6367023 1800 1950 
1691257614.6368387 1825 1950 
1691257615.6357455 1800 1950 
1691257616.637254 1825 1950 
1691257617.6380477 1800 1950 
1691257618.6376247 1800 1925 
1691257619.6361017 1800 1925 
1691257620.6388361 1800 1925 
1691257621.6373656 1800 1925 
1691257622.6374083 1800 1900 
1691257623.635346 1800 1925 
1691257624.6363528 1800 1900 
1691257625.636396 1800 1900 
1691257626.6365054 1800 1900 
1691257627.6357484 1800 1900 
1691257628.636749 1800 1900 
1691257629.6364763 1800 1900 
1691257630.6363945 1800 1900 
1691257631.6366684 1800 1900 
1691257632.6465905 1800 1900 
1691257633.636684 1800 1900 
1691257634.6371703 1800 1900 
1691257635.6370318 1800 1900 
1691257636.637195 1825 1925 
1691257637.6368966 1800 1925 
1691257638.637261 1825 1925 
1691257639.637068 1800 1925 
1691257640.6369998 1825 1900 
1691257641.6373365 1800 1900 
1691257642.6372938 1800 1900 
1691257643.6370268 1800 1900 
1691257644.6373723 1800 1925 
1691257645.6373327 1800 1900 
1691257646.6365864 1800 1900 
1691257647.63762 1800 1900 
1691257648.6384332 1800 1900 
1691257649.6383579 1800 1900 
1691257650.6365993 1800 1900 
1691257651.639949 1800 1900 
1691257652.637672 1800 1925 
1691257653.6376107 1800 1900 
1691257654.6368766 1800 1900 
1691257655.6375928 1800 1900 
1691257656.636617 1825 1900 
1691257657.6368036 1825 1900 
1691257658.6359699 1825 1925 
1691257659.6371481 1825 1925 
1691257660.637158 1825 1925 
1691257661.638303 1825 1925 
1691257662.6361732 1825 1925 
1691257663.6391883 1825 1925 
1691257664.6373465 1825 1925 
1691257665.637559 1825 1900 
1691257666.636205 1825 1925 
1691257667.6374054 1850 1925 
1691257668.63775 1850 1925 
1691257669.64137 1825 1925 
1691257670.6364057 1825 1900 
1691257671.637997 1825 1925 
1691257672.6379366 1825 1900 
1691257673.6376264 1825 1900 
1691257674.6368434 1825 1900 
1691257675.6376607 1800 1900 
1691257676.6377037 1825 1925 
1691257677.6379783 1825 1900 
1691257678.6379037 1800 1900 
1691257679.6382353 1800 1900 
1691257680.6378477 1800 1900 
1691257681.638236 1800 1900 
1691257682.6379535 1800 1900 
1691257683.6382 1800 1900 
1691257684.639769 1825 1900 
1691257685.6384885 1825 1900 
1691257686.6385052 1800 1900 
1691257687.6385672 1825 1900 
1691257688.6385396 1825 1925 
1691257689.637259 1825 1900 
1691257690.638185 1825 1900 
1691257691.639856 1825 1900 
1691257692.6376474 1850 1925 
1691257693.6365032 1850 1900 
1691257694.6377811 1850 1900 
1691257695.6374617 1825 1900 
1691257696.637569 1850 1925 
1691257697.6368632 1850 1925 
1691257698.6391506 1850 1925 
1691257699.638012 1850 1900 
1691257700.6397278 1850 1925 
1691257701.6368723 1850 1900 
1691257702.637899 1850 1900 
1691257703.6378505 1850 1900 
1691257704.6380055 1825 1925 
1691257705.6373749 1825 1925 
1691257706.6390858 1825 1925 
1691257707.6382768 1825 1925 
1691257708.63836 1825 1925 
1691257709.6373281 1825 1900 
1691257710.6383002 1825 1900 
1691257711.6385372 1825 1925 
1691257712.640873 1825 1925 
1691257713.6376212 1825 1925 
1691257714.6386256 1800 1925 
1691257715.6385624 1825 1925 
1691257716.639865 1825 1925 
1691257717.6377773 1825 1950 
1691257718.638901 1825 1950 
1691257719.6391754 1825 1925 
1691257720.638761 1825 1925 
1691257721.6381483 1825 1950 
1691257722.6387117 1825 1950 
1691257723.6388352 1825 1950 
1691257724.6397283 1825 1950 
1691257725.6391692 1825 1950 
1691257726.6396112 1800 1950 
1691257727.6391556 1800 1925 
1691257728.638348 1800 1925 
1691257729.6382527 1800 1950 
1691257730.6388266 1800 1925 
1691257731.6384037 1800 1925 
1691257732.6385202 1800 1925 
1691257733.6385002 1825 1925 
1691257734.6389346 1825 1900 
1691257735.638756 1825 1900 
1691257736.6376367 1825 1900 
1691257737.6411505 1825 1900 
1691257738.6394274 1825 1900 
1691257739.6387138 1825 1900 
1691257740.6376681 1825 1900 
1691257741.6407166 1825 1900 
1691257742.6388535 1825 1900 
1691257743.638697 1825 1900 
1691257744.6378496 1825 1900 
1691257745.638818 1825 1900 
1691257746.639548 1825 1900 
1691257747.6391325 1825 1900 
1691257748.6391988 1825 1900 
1691257749.6393201 1825 1900 
1691257750.6392412 1800 1900 
1691257751.6393387 1800 1875 
1691257752.63816 1800 1875 
1691257753.6394882 1800 1900 
1691257754.6394718 1800 1875 
1691257755.6397562 1800 1875 
1691257756.6386292 1800 1875 
1691257757.6397002 1800 1875 
1691257758.6409304 1800 1900 
1691257759.6399198 1800 1925 
1691257760.6393423 1800 1925 
1691257761.6422074 1825 1900 
1691257762.6395779 1825 1925 
1691257763.6398864 1825 1925 
1691257764.6380272 1800 1925 
1691257765.6389544 1825 1900 
1691257766.6396186 1825 1900 
1691257767.6393118 1825 1900 
1691257768.6383421 1800 1900 
1691257769.6393778 1825 1925 
1691257770.6392822 1800 1925 
1691257771.6394322 1825 1925 
1691257772.638091 1825 1950 
1691257773.6392093 1825 1950 
1691257774.64087 1825 1950 
1691257775.6394906 1825 1950 
1691257776.639484 1825 1925 
1691257777.6400573 1825 1925 
1691257778.6401184 1825 1925 
1691257779.6394987 1800 1925 
1691257780.639839 1800 1925 
1691257781.639756 1800 1925 
1691257782.639784 1800 1925 
1691257783.639738 1800 1900 
1691257784.6399753 1800 1900 
1691257785.6399467 1800 1925 
1691257786.6399567 1800 1925 
1691257787.6387475 1825 1950 
1691257788.641346 1825 1925 
1691257789.6398838 1825 1925 
1691257790.6421652 1825 1925 
1691257791.6389854 1800 1925 
1691257792.6402795 1800 1900 
1691257793.6402752 1800 1900 
1691257794.6413193 1800 1900 
1691257795.6397114 1800 1900 
1691257796.640654 1800 1900 
1691257797.6408615 1800 1900 
1691257798.6404462 1800 1900 
1691257799.6393316 1800 1900 
1691257800.6397865 1800 1900 
1691257801.639903 1800 1900 
1691257802.6397376 1800 1875 
1691257803.6388478 1800 1875 
1691257804.6406553 1800 1900 
1691257805.639848 1800 1875 
1691257806.6403213 1800 1875 
1691257807.6391745 1800 1875 
1691257808.6406348 1800 1875 
1691257809.6400864 1800 1875 
1691257810.6403224 1775 1875 
1691257811.642204 1800 1875 
1691257812.6400733 1800 1875 
1691257813.6401079 1800 1875 
1691257814.6400075 1800 1875 
1691257815.639315 1775 1875 
1691257816.640563 1800 1875 
1691257817.6411312 1800 1875 
1691257818.640518 1775 1875 
1691257819.6396306 1775 1875 
1691257820.640599 1775 1875 
1691257821.640949 1775 1875 
1691257822.640742 1775 1875 
1691257823.6397357 1775 1875 
1691257824.6407502 1775 1875 
1691257825.6424859 1775 1875 
1691257826.6409347 1775 1900 
1691257827.640745 1800 1900 
1691257828.640677 1800 1900 
1691257829.64112 1800 1875 
1691257830.6419358 1775 1875 
1691257831.6439962 1775 1875 
1691257832.642422 1775 1900 
1691257833.6413255 1800 1900 
1691257834.6413038 1800 1900 
1691257835.6408634 1800 1900 
1691257836.6403034 1800 1900 
1691257837.6404238 1800 1925 
1691257838.6391363 1825 1900 
1691257839.640414 1800 1925 
1691257840.640579 1800 1925 
1691257841.6418302 1800 1925 
1691257842.6398764 1800 1900 
1691257843.640886 1800 1900 
1691257844.640572 1800 1900 
1691257845.6409116 1800 1900 
1691257846.6399567 1800 1900 
1691257847.6418526 1800 1900 
1691257848.640655 1775 1900 
1691257849.640958 1800 1900 
1691257850.6402414 1800 1925 
1691257851.6410973 1800 1900 
1691257852.6408823 1800 1900 
1691257853.6483557 1800 1900 
1691257854.6400747 1800 1900 
1691257855.6413088 1800 1900 
1691257856.641428 1800 1900 
1691257857.6419742 1800 1900 
1691257858.6400974 1800 1900 
1691257859.6412916 1800 1900 
1691257860.6415167 1800 1900 
1691257861.6429076 1800 1900 
1691257862.6402826 1800 1900 
1691257863.6414726 1800 1900 
1691257864.641823 1800 1900 
1691257865.6417587 1800 1900 
1691257866.6407127 1800 1900 
1691257867.6418788 1800 1900 
1691257868.6421666 1800 1900 
1691257869.6416647 1800 1900 
1691257870.6408327 1800 1900 
1691257871.6410282 1775 1900 
1691257872.6408455 1800 1875 
1691257873.6413617 1800 1875 
1691257874.6417468 1775 1875 
1691257875.6409507 1775 1875 
1691257876.6410894 1800 1875 
1691257877.6415632 1775 1900 
1691257878.6401854 1800 1900 
1691257879.643032 1775 1900 
1691257880.6412916 1800 1900 
1691257881.6416674 1775 1875 
1691257882.6414654 1800 1875 
1691257883.6414275 1800 1900 
1691257884.6414156 1800 1900 
1691257885.6425467 1800 1925 
1691257886.6418421 1800 1900 
1691257887.6414921 1800 1925 
1691257888.6415405 1800 1925 
1691257889.641615 1800 1925 
1691257890.6419168 1800 1925 
1691257891.6427605 1800 1925 
1691257892.6420093 1800 1925 
1691257893.6410515 1800 1900 
1691257894.6418698 1800 1900 
1691257895.642118 1800 1900 
1691257896.6419437 1800 1900 
1691257897.6412587 1800 1925 
1691257898.6423125 1800 1925 
1691257899.6426125 1800 1925 
1691257900.6442044 1800 1900 
1691257901.6477094 1800 1925 
1691257902.6422694 1800 1925 
1691257903.6427188 1800 1900 
1691257904.642474 1825 1925 
1691257905.6413784 1825 1900 
1691257906.6427956 1825 1925 
1691257907.6419823 1825 1925 
1691257908.6418104 1825 1925 
1691257909.6407354 1800 1900 
1691257910.6418695 1800 1900 
1691257911.6418521 1800 1925 
1691257912.6416733 1800 1925 
1691257913.6406581 1825 1925 
1691257914.6420274 1825 1925 
1691257915.6420805 1825 1925 
1691257916.6441052 1825 1925 
1691257917.6411357 1825 1925 
1691257918.6422813 1800 1925 
1691257919.6421049 1800 1925 
1691257920.6426046 1800 1925 
1691257921.6413984 1800 1925 
1691257922.6421103 1800 1925 
1691257923.6422927 1825 1925 
1691257924.642442 1825 1900 
1691257925.6416237 1825 1900 
1691257926.6427522 1825 1900 
1691257927.6424017 1825 1900 
1691257928.6426935 1825 1900 
1691257929.6417437 1825 1900 
1691257930.6429255 1825 1900 
1691257931.6427996 1825 1900 
1691257932.643565 1825 1925 
1691257933.642168 1825 1900 
1691257934.6427882 1825 1900 
1691257935.6430411 1825 1900 
1691257936.6432946 1800 1925 
1691257937.6451163 1800 1925 
1691257938.6431248 1800 1925 
1691257939.6434171 1825 1925 
1691257940.6453092 1800 1925 
1691257941.6433444 1800 1925 
1691257942.643272 1800 1925 
1691257943.6424897 1800 1925 
1691257944.6424131 1800 1925 
1691257945.6430433 1800 1925 
1691257946.643324 1800 1900 
1691257947.6435623 1800 1925 
1691257948.641447 1800 1925 
1691257949.643686 1800 1925 
1691257950.6517456 1825 1925 
1691257951.6427298 1800 1925 
1691257952.6417825 1825 1925 
1691257953.6429012 1825 1900 
1691257954.642922 1825 1900 
1691257955.6433015 1800 1900 
1691257956.6426752 1800 1925 
1691257957.6432176 1800 1925 
1691257958.643102 1800 1925 
1691257959.6435993 1825 1925 
1691257960.6420767 1800 1925 
1691257961.6429791 1800 1925 
1691257962.643237 1800 1925 
1691257963.6449397 1800 1925 
1691257964.6420894 1825 1925 
1691257965.643347 1825 1900 
1691257966.6435292 1800 1900 
1691257967.6433883 1825 1900 
1691257968.6423478 1800 1900 
1691257969.6434953 1800 1900 
1691257970.6434546 1800 1900 
1691257971.6436174 1800 1925 
1691257972.642596 1800 1925 
1691257973.6434894 1800 1900 
1691257974.6437597 1800 1900 
1691257975.6437573 1800 1900 
1691257976.6432498 1800 1900 
1691257977.6444151 1800 1925 
1691257978.643974 1800 1925 
1691257979.6444252 1800 1900 
1691257980.6421707 1800 1900 
1691257981.6428251 1800 1900 
1691257982.6429315 1800 1900 
1691257983.6432672 1800 1900 
1691257984.6423066 1800 1900 
1691257985.6435163 1800 1900 
1691257986.643573 1800 1900 
1691257987.6440678 1800 1900 
1691257988.6424735 1800 1900 
1691257989.653375 1800 1875 
1691257990.6433659 1800 1875 
1691257991.64379 1800 1875 
1691257992.6434906 1800 1875 
1691257993.6434479 1800 1875 
1691257994.6436021 1775 1875 
1691257995.6436186 1775 1875 
1691257996.643666 1775 1875 
1691257997.6439338 1800 1875 
1691257998.6438072 1775 1875 
1691257999.644056 1775 1875 
1691258000.6460495 1800 1875 
1691258001.6441045 1775 1875 
1691258002.6442912 1775 1875 
1691258003.6431148 1800 1875 
1691258004.6441972 1800 1875 
1691258005.6441498 1800 1875 
1691258006.6441507 1800 1875 
1691258007.6433837 1800 1875 
1691258008.6454992 1775 1875 
1691258009.6444845 1800 1875 
1691258010.6448817 1775 1875 
1691258011.6442475 1800 1875 
1691258012.6449172 1775 1875 
1691258013.644361 1775 1875 
1691258014.644525 1775 1875 
1691258015.6428318 1800 1875 
1691258016.6483815 1800 1900 
1691258017.6435966 1775 1900 
1691258018.6441562 1800 1900 
1691258019.6426685 1800 1900 
1691258020.6439567 1775 1900 
1691258021.6453638 1800 1900 
1691258022.6440158 1800 1900 
1691258023.6431093 1800 1900 
1691258024.644189 1800 1900 
1691258025.645347 1800 1900 
1691258026.6442795 1800 1900 
1691258027.6435432 1800 1900 
1691258028.647107 1775 1900 
1691258029.644405 1775 1900 
1691258030.644455 1800 1900 
1691258031.6435285 1800 1900 
1691258032.644328 1800 1900 
1691258033.644295 1775 1900 
1691258034.6450527 1800 1900 
1691258035.643555 1800 1900 
1691258036.6444433 1800 1900 
1691258037.644732 1800 1900 
1691258038.6507587 1800 1900 
1691258039.6437407 1800 1875 
1691258040.6449935 1800 1875 
1691258041.6450205 1800 1875 
1691258042.646464 1800 1875 
1691258043.6454296 1800 1900 
1691258044.645652 1800 1875 
1691258045.6451023 1800 1875 
1691258046.6452186 1800 1900 
1691258047.6452506 1800 1900 
1691258048.6453018 1800 1875 
1691258049.645401 1800 1900 
1691258050.6454916 1800 1900 
1691258051.644582 1800 1900 
1691258052.644502 1800 1900 
1691258053.6445553 1775 1900 
1691258054.6436725 1800 1900 
1691258055.6448333 1800 1900 
1691258056.6446493 1800 1900 
1691258057.644927 1800 1900 
1691258058.6437593 1800 1900 
1691258059.6447413 1800 1900 
1691258060.6450038 1800 1900 
1691258061.6451294 1800 1900 
1691258062.6441686 1800 1925 
1691258063.646088 1825 1950 
1691258064.6452484 1825 1925 
1691258065.6451 1800 1925 
1691258066.64389 1800 1925 
1691258067.6451433 1800 1925 
1691258068.6454265 1800 1925 
1691258069.6452932 1825 1900 
1691258070.644391 1800 1900 
1691258071.6453795 1800 1900 
1691258072.6455696 1800 1900 
1691258073.6455371 1800 1900 
1691258074.6449168 1825 1925 
1691258075.6456172 1825 1925 
